race,height,weight,speed,strength,dexterity,constitution,intelligence,wisdom,charisma,density
half.orc,72,196,30,16,8,9,10,9,12,2.7222222222222223
half.orc,69,195,30,18,17,16,10,13,10,2.8260869565217392
half.orc,73,260,30,18,9,12,17,13,11,3.5616438356164384
half.orc,68,210,30,15,15,15,15,11,12,3.088235294117647
half.orc,61,155,30,15,15,14,14,11,13,2.540983606557377
half.orc,70,224,30,15,19,7,12,16,10,3.2
half.orc,71,192,30,17,15,13,10,9,13,2.704225352112676
half.orc,70,248,30,16,18,6,14,15,15,3.5428571428571427
half.orc,70,200,30,19,15,17,14,15,8,2.857142857142857
half.orc,68,250,30,16,14,12,12,13,14,3.676470588235294
half.orc,72,224,30,16,17,11,13,15,11,3.111111111111111
half.orc,61,155,30,11,16,12,13,11,15,2.540983606557377
half.orc,73,170,30,17,16,15,9,11,11,2.328767123287671
half.orc,75,208,30,14,11,18,17,9,7,2.7733333333333334
half.orc,72,252,30,15,10,14,14,16,13,3.5
half.orc,63,195,30,9,12,14,10,18,17,3.0952380952380953
half.orc,71,205,30,19,18,16,13,13,10,2.887323943661972
half.orc,77,273,30,15,14,12,11,15,10,3.5454545454545454
half.orc,77,292,30,16,13,14,15,11,13,3.792207792207792
half.orc,69,184,30,11,12,15,11,6,13,2.6666666666666665
half.orc,70,164,30,8,17,13,12,12,12,2.342857142857143
half.orc,75,293,30,13,14,15,10,11,10,3.9066666666666667
half.orc,69,239,30,18,16,11,12,11,13,3.463768115942029
half.orc,68,200,30,19,9,15,13,11,12,2.9411764705882355
half.orc,71,218,30,13,18,16,13,12,12,3.0704225352112675
half.orc,69,239,30,17,13,16,16,13,9,3.463768115942029
half.orc,71,257,30,17,19,14,11,8,16,3.619718309859155
half.orc,68,190,30,14,18,13,11,11,9,2.7941176470588234
half.orc,64,200,30,17,14,17,17,12,13,3.125
half.orc,65,189,30,14,13,16,12,15,13,2.9076923076923076
half.orc,60,156,30,16,17,11,10,9,12,2.6
half.orc,67,203,30,15,18,18,15,12,12,3.029850746268657
half.orc,65,203,30,12,12,13,7,11,11,3.123076923076923
half.orc,62,172,30,14,9,11,15,12,13,2.774193548387097
half.orc,70,272,30,17,15,10,9,11,13,3.8857142857142857
half.orc,69,261,30,12,12,17,10,11,7,3.782608695652174
half.orc,73,305,30,12,12,11,14,10,14,4.178082191780822
half.orc,71,205,30,16,15,11,15,14,9,2.887323943661972
half.orc,71,205,30,10,15,14,13,16,9,2.887323943661972
half.orc,69,228,30,17,13,14,15,15,12,3.3043478260869565
half.orc,64,158,30,17,10,15,14,7,14,2.46875
half.orc,68,190,30,16,7,15,17,17,13,2.7941176470588234
half.orc,64,188,30,11,13,9,12,12,9,2.9375
half.orc,61,173,30,11,11,9,12,11,12,2.8360655737704916
half.orc,61,152,30,20,9,17,13,13,14,2.4918032786885247
half.orc,65,210,30,17,10,12,14,13,15,3.230769230769231
half.orc,65,168,30,13,16,12,13,13,10,2.5846153846153848
half.orc,66,188,30,18,11,9,13,14,14,2.8484848484848486
half.orc,61,149,30,12,16,18,6,12,11,2.442622950819672
half.orc,69,195,30,20,14,16,16,15,16,2.8260869565217392
half.orc,67,212,30,14,16,14,12,16,14,3.1641791044776117
half.orc,70,260,30,19,15,17,13,6,14,3.7142857142857144
half.orc,67,203,30,16,11,13,15,13,14,3.029850746268657
half.orc,62,168,30,7,13,13,12,11,10,2.7096774193548385
half.orc,66,220,30,16,11,10,13,10,18,3.3333333333333335
half.orc,61,152,30,17,15,13,9,17,14,2.4918032786885247
half.orc,67,203,30,18,18,17,11,14,12,3.029850746268657
half.orc,65,175,30,17,15,8,11,13,12,2.6923076923076925
half.orc,61,158,30,18,9,19,16,11,10,2.5901639344262297
half.orc,64,182,30,18,11,14,13,17,12,2.84375
half.orc,75,191,30,15,16,16,14,9,16,2.546666666666667
half.orc,64,182,30,11,19,13,14,14,16,2.84375
half.orc,70,272,30,9,14,10,12,18,14,3.8857142857142857
half.orc,73,260,30,17,13,16,11,9,14,3.5616438356164384
half.orc,71,244,30,13,19,16,15,15,8,3.436619718309859
half.orc,69,184,30,7,14,15,8,14,11,2.6666666666666665
half.orc,73,260,30,17,10,17,13,10,14,3.5616438356164384
half.orc,64,164,30,13,16,15,14,15,12,2.5625
half.orc,64,164,30,18,17,17,14,14,12,2.5625
half.orc,63,190,30,16,11,11,12,13,11,3.015873015873016
half.orc,75,225,30,18,12,10,17,15,12,3.0
half.orc,61,170,30,14,13,13,14,14,12,2.7868852459016393
half.orc,66,204,30,12,13,14,12,10,16,3.090909090909091
half.orc,66,172,30,11,15,12,18,13,10,2.606060606060606
half.orc,73,230,30,14,18,14,12,13,13,3.1506849315068495
half.orc,68,220,30,14,11,12,9,11,11,3.235294117647059
half.orc,68,190,30,16,15,13,13,14,14,2.7941176470588234
half.orc,69,206,30,16,13,12,9,9,12,2.9855072463768115
half.orc,60,156,30,12,19,15,14,15,16,2.6
half.orc,69,184,30,16,11,19,17,18,16,2.6666666666666665
half.orc,64,158,30,17,13,12,12,11,17,2.46875
half.orc,66,204,30,11,11,9,15,14,14,3.090909090909091
half.orc,71,179,30,11,14,12,16,12,11,2.5211267605633805
half.orc,67,167,30,16,12,15,11,11,9,2.4925373134328357
half.orc,66,228,30,18,17,13,12,13,10,3.4545454545454546
half.orc,70,236,30,16,13,13,13,16,8,3.3714285714285714
half.orc,65,182,30,10,18,13,8,13,11,2.8
half.orc,69,206,30,13,12,13,11,14,17,2.9855072463768115
half.orc,71,231,30,10,17,15,13,14,9,3.2535211267605635
half.orc,65,203,30,19,12,12,15,17,10,3.123076923076923
half.orc,71,179,30,13,14,10,13,17,12,2.5211267605633805
half.orc,69,206,30,11,16,12,12,14,11,2.9855072463768115
half.orc,69,228,30,15,12,11,11,11,13,3.3043478260869565
half.orc,76,284,30,17,18,17,16,11,7,3.736842105263158
half.orc,65,161,30,12,19,13,14,13,6,2.476923076923077
half.orc,74,172,30,15,16,15,12,13,15,2.324324324324324
half.orc,74,268,30,13,20,9,8,11,11,3.6216216216216215
half.orc,72,294,30,15,13,8,11,12,13,4.083333333333333
half.orc,71,270,30,16,13,11,15,10,11,3.8028169014084505
half.orc,69,184,30,16,17,16,8,16,12,2.6666666666666665
half.orc,74,236,30,11,18,8,9,18,16,3.189189189189189
half.orc,70,260,30,17,17,9,18,16,14,3.7142857142857144
half.orc,62,188,30,15,10,13,7,8,11,3.032258064516129
half.orc,73,200,30,9,14,10,16,14,16,2.73972602739726
half.orc,77,197,30,14,17,13,15,13,13,2.5584415584415585
half.orc,65,175,30,10,15,11,13,10,13,2.6923076923076925
half.orc,69,217,30,9,14,11,10,8,13,3.1449275362318843
half.orc,67,185,30,12,14,12,10,9,6,2.7611940298507465
half.orc,70,260,30,14,13,14,13,12,9,3.7142857142857144
half.orc,71,231,30,16,12,10,11,9,14,3.2535211267605635
half.orc,71,192,30,19,12,11,10,8,13,2.704225352112676
half.orc,71,257,30,18,18,14,10,13,11,3.619718309859155
half.orc,71,270,30,10,16,9,17,13,10,3.8028169014084505
half.orc,70,212,30,11,7,16,12,10,16,3.0285714285714285
half.orc,76,266,30,16,7,15,13,14,16,3.5
half.orc,67,203,30,11,16,13,16,13,10,3.029850746268657
half.orc,72,252,30,12,13,13,17,11,13,3.5
half.orc,64,182,30,10,11,9,6,14,11,2.84375
half.orc,71,270,30,17,16,16,15,10,14,3.8028169014084505
half.orc,69,217,30,18,13,12,17,13,17,3.1449275362318843
half.orc,68,170,30,17,16,11,7,10,16,2.5
half.orc,70,236,30,15,12,15,12,8,14,3.3714285714285714
half.orc,66,164,30,18,19,17,14,9,13,2.484848484848485
half.orc,68,210,30,17,14,12,15,15,9,3.088235294117647
half.orc,61,161,30,12,13,16,14,12,12,2.639344262295082
half.orc,71,218,30,16,14,12,17,12,11,3.0704225352112675
half.orc,74,268,30,13,18,14,7,11,13,3.6216216216216215
half.orc,70,200,30,17,17,11,5,15,8,2.857142857142857
half.orc,68,250,30,18,10,16,9,9,15,3.676470588235294
half.orc,77,311,30,12,17,16,13,14,12,4.038961038961039
half.orc,63,170,30,12,13,11,7,16,13,2.6984126984126986
half.orc,69,261,30,12,15,13,14,10,18,3.782608695652174
half.orc,76,302,30,12,16,17,14,18,15,3.973684210526316
half.orc,72,196,30,13,10,12,11,12,11,2.7222222222222223
half.orc,60,158,30,20,14,15,12,11,8,2.6333333333333333
half.orc,65,203,30,17,13,15,9,8,14,3.123076923076923
half.orc,69,195,30,10,18,11,16,8,14,2.8260869565217392
half.orc,73,245,30,17,16,10,9,11,12,3.356164383561644
half.orc,73,320,30,16,19,16,9,11,13,4.383561643835616
half.orc,68,180,30,16,13,12,17,10,10,2.6470588235294117
half.orc,62,172,30,12,12,16,13,11,9,2.774193548387097
half.orc,67,185,30,18,15,16,6,11,10,2.7611940298507465
half.orc,75,191,30,12,13,16,14,14,16,2.546666666666667
half.orc,75,259,30,15,16,12,17,6,11,3.453333333333333
half.orc,69,184,30,17,12,15,12,11,15,2.6666666666666665
half.orc,63,155,30,10,12,12,7,13,8,2.4603174603174605
half.orc,73,260,30,15,15,17,14,10,9,3.5616438356164384
half.orc,76,356,30,12,12,11,15,16,12,4.684210526315789
half.orc,66,220,30,16,16,17,14,11,12,3.3333333333333335
half.orc,66,180,30,14,14,15,10,8,12,2.727272727272727
half.orc,69,173,30,12,11,13,17,15,13,2.5072463768115942
half.orc,73,290,30,15,18,10,9,13,6,3.9726027397260273
half.orc,68,220,30,15,16,11,14,15,6,3.235294117647059
half.orc,66,156,30,18,18,16,8,13,11,2.3636363636363638
half.orc,72,210,30,13,14,14,9,7,13,2.9166666666666665
half.orc,75,259,30,14,12,17,15,10,11,3.453333333333333
half.orc,70,224,30,11,18,10,14,9,11,3.2
half.orc,69,228,30,9,13,10,16,13,10,3.3043478260869565
half.orc,67,185,30,17,11,16,10,8,11,2.7611940298507465
half.orc,72,252,30,12,18,12,12,13,14,3.5
half.orc,74,236,30,19,18,14,15,9,10,3.189189189189189
half.orc,70,236,30,9,19,12,12,12,12,3.3714285714285714
half.orc,67,176,30,18,18,17,16,12,11,2.626865671641791
half.orc,68,190,30,9,13,12,6,7,11,2.7941176470588234
half.orc,68,220,30,11,9,17,12,13,15,3.235294117647059
half.orc,67,185,30,14,14,11,9,16,15,2.7611940298507465
half.orc,78,280,30,15,13,13,11,11,15,3.58974358974359
half.orc,70,236,30,19,12,15,12,14,13,3.3714285714285714
half.orc,70,212,30,14,8,8,16,14,17,3.0285714285714285
half.orc,68,190,30,11,14,12,6,13,12,2.7941176470588234
half.orc,66,164,30,20,13,8,14,17,9,2.484848484848485
half.orc,69,195,30,17,15,10,13,15,8,2.8260869565217392
half.orc,71,231,30,19,8,17,10,11,12,3.2535211267605635
half.orc,69,195,30,13,12,12,13,13,7,2.8260869565217392
half.orc,74,268,30,12,15,8,7,14,13,3.6216216216216215
half.orc,68,210,30,11,13,15,13,18,14,3.088235294117647
half.orc,67,221,30,16,16,15,12,4,14,3.298507462686567
half.orc,68,250,30,15,16,11,11,9,12,3.676470588235294
half.orc,67,212,30,14,13,8,14,10,7,3.1641791044776117
half.orc,68,200,30,18,10,10,15,12,9,2.9411764705882355
half.orc,73,245,30,18,13,19,13,17,10,3.356164383561644
half.orc,68,200,30,12,15,19,9,12,15,2.9411764705882355
half.orc,67,212,30,9,10,12,13,8,13,3.1641791044776117
half.orc,63,175,30,12,9,17,13,17,14,2.7777777777777777
half.orc,72,224,30,19,12,13,13,12,11,3.111111111111111
half.orc,65,175,30,19,19,13,11,10,10,2.6923076923076925
half.orc,73,275,30,10,20,13,10,8,14,3.767123287671233
half.orc,67,194,30,14,13,16,11,10,16,2.8955223880597014
half.orc,73,320,30,17,13,13,11,13,6,4.383561643835616
half.orc,66,196,30,14,14,14,14,14,10,2.9696969696969697
half.orc,67,212,30,13,15,16,12,18,10,3.1641791044776117
half.orc,75,259,30,11,14,12,13,16,10,3.453333333333333
half.orc,61,170,30,13,13,18,14,12,7,2.7868852459016393
half.orc,69,217,30,11,14,10,12,16,17,3.1449275362318843
half.orc,77,254,30,18,14,13,12,10,9,3.2987012987012987
half.orc,67,158,30,18,15,16,13,8,12,2.3582089552238807
half.orc,69,195,30,19,16,16,8,7,9,2.8260869565217392
half.orc,75,344,30,13,13,14,15,10,18,4.586666666666667
half.orc,69,261,30,15,13,15,14,11,14,3.782608695652174
half.orc,68,180,30,17,15,17,13,13,14,2.6470588235294117
half.orc,70,272,30,18,15,10,8,8,14,3.8857142857142857
half.orc,77,197,30,15,19,8,15,12,11,2.5584415584415585
half.orc,65,182,30,8,16,15,12,10,8,2.8
half.orc,67,194,30,15,15,10,17,15,13,2.8955223880597014
half.orc,67,212,30,17,12,16,11,16,13,3.1641791044776117
half.orc,70,260,30,12,15,7,13,10,13,3.7142857142857144
half.orc,68,210,30,8,14,13,8,7,10,3.088235294117647
half.orc,69,206,30,19,16,11,9,12,14,2.9855072463768115
half.orc,68,170,30,11,16,12,9,9,15,2.5
half.orc,65,182,30,12,11,15,7,14,14,2.8
half.orc,76,248,30,13,14,14,5,11,18,3.263157894736842
half.orc,74,268,30,14,14,15,11,9,10,3.6216216216216215
half.orc,76,212,30,9,19,17,16,12,15,2.789473684210526
half.orc,70,188,30,11,14,15,12,10,17,2.6857142857142855
half.orc,70,188,30,18,16,10,13,9,13,2.6857142857142855
half.orc,66,204,30,12,13,16,12,13,11,3.090909090909091
half.orc,72,238,30,14,16,9,10,11,15,3.3055555555555554
half.orc,74,204,30,14,17,13,15,11,9,2.7567567567567566
half.orc,67,194,30,14,16,10,5,9,13,2.8955223880597014
half.orc,74,236,30,11,13,8,13,13,14,3.189189189189189
half.orc,65,154,30,14,10,15,10,8,10,2.3692307692307693
half.orc,70,236,30,14,18,15,12,12,17,3.3714285714285714
half.orc,71,179,30,17,19,18,14,10,13,2.5211267605633805
half.orc,78,280,30,15,15,10,12,18,16,3.58974358974359
half.orc,73,260,30,16,11,12,14,8,7,3.5616438356164384
half.orc,71,192,30,15,8,13,13,10,13,2.704225352112676
half.orc,69,217,30,16,18,13,14,17,15,3.1449275362318843
half.orc,66,220,30,13,12,14,12,15,15,3.3333333333333335
half.orc,71,257,30,20,14,11,10,9,10,3.619718309859155
half.orc,70,188,30,18,17,18,8,14,13,2.6857142857142855
half.orc,71,257,30,16,10,12,8,11,10,3.619718309859155
half.orc,66,196,30,16,17,16,11,12,11,2.9696969696969697
half.orc,71,296,30,19,13,17,11,18,12,4.169014084507042
half.orc,69,162,30,20,18,14,9,15,17,2.347826086956522
half.orc,64,182,30,19,9,14,11,10,7,2.84375
half.orc,69,272,30,15,14,18,8,14,11,3.9420289855072466
half.orc,74,252,30,16,19,14,12,12,8,3.4054054054054053
half.orc,62,160,30,18,10,13,13,13,10,2.5806451612903225
half.orc,70,224,30,20,16,12,16,16,14,3.2
half.orc,64,188,30,15,13,14,10,10,13,2.9375
half.orc,70,200,30,14,9,11,14,16,11,2.857142857142857
half.orc,73,215,30,12,13,9,15,8,12,2.9452054794520546
half.orc,67,176,30,17,13,19,13,17,12,2.626865671641791
half.orc,63,190,30,16,19,6,9,11,14,3.015873015873016
half.orc,69,206,30,14,13,15,11,10,12,2.9855072463768115
half.orc,68,180,30,13,18,16,10,7,9,2.6470588235294117
half.orc,64,188,30,15,15,12,13,12,9,2.9375
half.orc,64,182,30,15,14,13,15,7,10,2.84375
half.orc,67,212,30,10,17,11,17,9,15,3.1641791044776117
half.orc,75,293,30,18,12,8,9,14,15,3.9066666666666667
half.orc,70,248,30,14,10,14,10,12,12,3.5428571428571427
half.orc,69,206,30,15,10,14,10,5,9,2.9855072463768115
half.orc,68,180,30,17,13,12,11,6,10,2.6470588235294117
half.orc,72,266,30,15,12,14,13,14,16,3.6944444444444446
half.orc,72,224,30,11,16,13,14,9,17,3.111111111111111
half.orc,75,327,30,14,18,12,13,8,12,4.36
half.orc,75,259,30,14,18,8,13,12,11,3.453333333333333
half.orc,72,238,30,19,13,13,10,11,15,3.3055555555555554
half.orc,69,184,30,11,19,13,9,16,10,2.6666666666666665
half.orc,77,273,30,11,17,13,13,14,12,3.5454545454545454
half.orc,75,242,30,9,15,17,14,12,13,3.2266666666666666
half.orc,71,166,30,13,16,14,13,10,12,2.3380281690140845
half.orc,61,170,30,9,14,8,15,14,15,2.7868852459016393
half.orc,72,238,30,15,10,14,9,8,17,3.3055555555555554
half.orc,75,225,30,18,12,15,15,13,9,3.0
half.orc,69,195,30,17,14,13,13,16,14,2.8260869565217392
half.orc,65,175,30,15,14,11,16,11,13,2.6923076923076925
half.orc,77,216,30,17,14,16,15,14,15,2.8051948051948052
half.orc,64,200,30,14,11,9,13,16,14,3.125
half.orc,65,161,30,14,15,8,13,15,10,2.476923076923077
half.orc,69,217,30,19,16,13,11,10,13,3.1449275362318843
half.orc,64,182,30,12,12,13,10,14,9,2.84375
half.orc,63,170,30,11,13,11,11,12,14,2.6984126984126986
half.orc,67,221,30,17,15,12,15,13,13,3.298507462686567
half.orc,61,158,30,18,18,10,12,13,17,2.5901639344262297
half.orc,65,161,30,12,20,11,14,13,13,2.476923076923077
half.orc,67,167,30,14,17,12,12,10,12,2.4925373134328357
half.orc,73,245,30,13,12,12,12,10,15,3.356164383561644
half.orc,69,250,30,16,8,15,16,17,13,3.6231884057971016
half.orc,76,284,30,11,10,12,8,14,13,3.736842105263158
half.orc,69,228,30,12,16,13,12,13,14,3.3043478260869565
half.orc,71,192,30,17,12,10,14,16,15,2.704225352112676
half.orc,69,206,30,15,14,11,13,14,4,2.9855072463768115
half.orc,64,170,30,15,16,15,17,7,13,2.65625
half.orc,76,320,30,20,12,17,8,14,13,4.2105263157894735
half.orc,64,182,30,20,20,12,10,16,13,2.84375
half.orc,66,180,30,17,14,11,7,4,7,2.727272727272727
half.orc,75,259,30,13,18,18,17,11,10,3.453333333333333
half.orc,73,305,30,16,14,16,13,14,12,4.178082191780822
half.orc,73,185,30,13,15,11,13,15,6,2.5342465753424657
half.orc,64,176,30,12,18,12,17,11,12,2.75
half.orc,66,196,30,14,14,14,17,14,10,2.9696969696969697
half.orc,71,179,30,12,18,13,18,12,9,2.5211267605633805
half.orc,69,195,30,12,13,15,12,15,16,2.8260869565217392
half.orc,68,220,30,9,14,7,11,16,17,3.235294117647059
half.orc,63,180,30,13,18,12,11,15,14,2.857142857142857
half.orc,63,175,30,17,14,12,15,15,12,2.7777777777777777
half.orc,68,200,30,9,12,11,10,7,12,2.9411764705882355
half.orc,77,273,30,15,15,10,9,13,16,3.5454545454545454
half.orc,64,176,30,12,15,19,9,15,11,2.75
half.orc,77,349,30,15,15,11,13,12,10,4.532467532467533
half.orc,78,340,30,17,11,12,16,9,10,4.358974358974359
half.orc,67,194,30,15,18,9,15,13,10,2.8955223880597014
half.orc,65,182,30,10,16,8,15,13,10,2.8
half.orc,67,221,30,15,13,8,12,7,13,3.298507462686567
half.orc,69,239,30,18,14,10,15,10,9,3.463768115942029
half.orc,71,179,30,17,19,15,11,13,12,2.5211267605633805
half.orc,63,195,30,14,20,11,11,11,12,3.0952380952380953
half.orc,63,165,30,15,16,18,13,9,11,2.619047619047619
half.orc,67,185,30,14,10,14,8,13,15,2.7611940298507465
half.orc,63,170,30,12,18,10,13,15,10,2.6984126984126986
half.orc,74,252,30,11,12,17,16,15,13,3.4054054054054053
half.orc,74,268,30,15,13,10,8,7,15,3.6216216216216215
half.orc,68,180,30,12,10,12,14,13,9,2.6470588235294117
half.orc,68,210,30,11,15,17,10,10,14,3.088235294117647
half.orc,73,320,30,19,17,16,17,17,11,4.383561643835616
half.orc,67,239,30,14,16,15,14,13,15,3.5671641791044775
half.orc,68,170,30,11,16,4,9,14,14,2.5
half.orc,67,176,30,19,16,9,10,8,10,2.626865671641791
half.orc,65,210,30,16,15,11,13,11,11,3.230769230769231
half.orc,75,242,30,12,16,15,13,9,14,3.2266666666666666
half.orc,75,293,30,17,15,9,14,18,7,3.9066666666666667
half.orc,71,231,30,19,14,9,14,13,13,3.2535211267605635
half.orc,70,212,30,19,16,8,11,8,15,3.0285714285714285
half.orc,66,204,30,15,17,14,10,14,14,3.090909090909091
half.orc,68,210,30,18,8,11,8,11,8,3.088235294117647
half.orc,72,238,30,18,15,14,12,13,9,3.3055555555555554
half.orc,68,220,30,9,9,16,6,13,8,3.235294117647059
half.orc,72,196,30,15,14,18,17,13,9,2.7222222222222223
half.orc,71,218,30,15,19,10,13,12,6,3.0704225352112675
half.orc,63,180,30,15,12,10,15,9,12,2.857142857142857
half.orc,76,176,30,17,15,14,12,13,15,2.3157894736842106
half.orc,67,221,30,10,16,12,18,11,15,3.298507462686567
half.orc,68,230,30,18,18,13,10,17,17,3.3823529411764706
half.orc,68,190,30,16,12,15,12,11,13,2.7941176470588234
half.orc,69,239,30,16,16,15,9,15,12,3.463768115942029
half.orc,75,174,30,10,11,11,10,12,9,2.32
half.orc,75,242,30,12,17,17,8,12,18,3.2266666666666666
half.orc,64,152,30,15,15,16,7,10,15,2.375
half.orc,67,221,30,13,8,15,12,9,9,3.298507462686567
half.orc,68,240,30,16,11,10,14,17,9,3.5294117647058822
half.orc,62,172,30,10,14,12,11,9,13,2.774193548387097
half.orc,65,182,30,14,15,8,9,17,12,2.8
half.orc,73,245,30,13,17,18,9,13,14,3.356164383561644
half.orc,64,212,30,11,16,7,15,11,12,3.3125
half.orc,72,224,30,16,16,8,10,14,11,3.111111111111111
half.orc,73,290,30,12,17,17,8,9,16,3.9726027397260273
half.orc,68,200,30,11,14,8,16,13,15,2.9411764705882355
half.orc,77,292,30,13,11,17,11,11,15,3.792207792207792
half.orc,67,185,30,15,12,8,17,16,12,2.7611940298507465
half.orc,63,150,30,18,11,17,11,7,11,2.380952380952381
half.orc,60,154,30,11,19,16,9,11,6,2.566666666666667
half.orc,74,204,30,14,16,14,17,10,9,2.7567567567567566
half.orc,71,296,30,16,13,10,13,17,12,4.169014084507042
half.orc,66,188,30,17,19,13,16,16,11,2.8484848484848486
half.orc,73,200,30,18,18,11,14,12,13,2.73972602739726
half.orc,61,146,30,15,17,17,9,17,12,2.3934426229508197
half.orc,71,231,30,12,16,16,11,10,15,3.2535211267605635
half.orc,74,204,30,14,15,11,13,16,14,2.7567567567567566
half.orc,64,170,30,11,14,9,9,13,13,2.65625
half.orc,65,189,30,18,8,12,17,13,16,2.9076923076923076
half.orc,70,260,30,14,11,11,8,12,12,3.7142857142857144
half.orc,68,250,30,17,11,13,13,15,14,3.676470588235294
half.orc,74,204,30,7,15,14,15,13,14,2.7567567567567566
half.orc,66,196,30,18,19,15,11,11,9,2.9696969696969697
half.orc,70,212,30,17,12,8,14,11,18,3.0285714285714285
half.orc,77,273,30,14,19,15,10,9,17,3.5454545454545454
half.orc,70,272,30,17,17,13,11,12,6,3.8857142857142857
half.orc,73,185,30,16,18,12,13,14,10,2.5342465753424657
half.orc,70,248,30,15,14,16,14,16,10,3.5428571428571427
half.orc,67,194,30,11,14,10,13,7,12,2.8955223880597014
half.orc,67,212,30,10,11,18,7,10,14,3.1641791044776117
half.orc,70,188,30,11,14,18,10,11,15,2.6857142857142855
half.orc,62,172,30,12,17,16,13,13,16,2.774193548387097
half.orc,65,182,30,18,11,15,11,10,12,2.8
half.orc,71,231,30,17,16,17,8,10,15,3.2535211267605635
half.orc,73,215,30,10,17,15,16,11,13,2.9452054794520546
half.orc,69,206,30,16,11,14,14,9,10,2.9855072463768115
half.orc,66,180,30,14,14,11,8,14,14,2.727272727272727
half.orc,72,210,30,20,20,8,15,11,15,2.9166666666666665
